instance_id,user_id,text,politeness,gender,race,age,occupation,education,gpt-5.2 (zero shot prompting),claude-sonnet-4.6 (zero shot prompting),claude-opus-4.6 (zero shot prompting),gemini-3.1-pro (zero shot prompting),claude-haiku-4.5 (zero shot prompting),llama-3-8b (zero shot prompting),mistral-large-2512 (zero shot prompting),gpt-oss-120b (zero shot prompting),gpt-5.2 (few shot),claude-sonnet-4.6 (few shot),claude-opus-4.6 (few shot),gemini-3.1-pro (few shot),claude-haiku-4.5 (few shot),llama-3-8b (few shot),mistral-large-2512 (few shot),gpt-oss-120b (few shot),gpt-5.2 (persona prompt),claude-sonnet-4.6 (persona prompt),claude-opus-4.6 (persona prompt),gemini-3.1-pro (persona prompt),claude-haiku-4.5 (persona prompt),llama-3-8b (persona prompt),mistral-large-2512 (persona prompt),gpt-oss-120b (persona prompt)
3240,18,This is a message from a lady whom I attend church with.,3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,,3.0,3.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,3.0,3.0
2874,18,Stage misses you! What did Mary write you you? I've written her two emails but I haven't gotten a response yet. ,3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
661,18,howcome you didnt make fun of my yellow shirt today,4.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0
636,18,"Well done, Andrea, on the design of the website.",5.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1803,18,"Mark,
Before we say ""Auf Wiedersehen"", I wanted to catch up on some housekeeping.
Could you please confirm that you have now signed off on each of the 
following items for NA:
- NA GTC's
- NA ETA
- NA PA
- Brochure contents (including letters)
- Website Contents (including help and FAQ's)
- General legal relationship and structure of the website and the contracts.
- Long and Short descriptions 
Thanks,
Dave",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2925,18,"Sara and team,



On February 5, 2001 I sent to Legal, copies of Enron Financial. This confirms that they were altered by Counterparties (AEP, NRG Power, Cargill-Alliant, NYSEG,

Merchant Energy, Mirant, Constellation, Rochester). So, I'm just trying to check the status of the various issues, and to see if you needed any further information pertaining to the documents. If at all possible, can you please let us know who is handling the various Counterparties so we can go directly to the appropriate person with any inquiries in the future.

Thank you very much for your help.



Stephanie Piwetz

Enron Power Marketing, Inc

x 39210",4.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0
3228,18,"Is there a reason we think we will need to run station 8.  I think with the volumes we will have to move to insure 6 miles and hour for the smart pig
will be approx. 100 to 200 m2.  If my thinking is wrong please let me know.  
DS",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
70,18,"I'm sorry, but we can't execute the ID for the winner.",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
628,18,Attached for your information is our latest estimate of November earnings.,3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0
3615,18,"Guess what, I get my car back today! ",4.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
1165,18,"We should arrange to meet on Monday at 10:00 in order to talk about our strategy. We'll give you a call, Bill. Maria and I won't be at Mary Kay's meeting (we will be on our way to Chicago). Bill and Dari should attend. On this matter, it is crucial for our group to work as a unit.



Thanks,

Greg",4.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0
1335,18,i am sure it was difficult for  you to stay up all night! I cannot make myself look for a job. so when everyone moves up to the 6th floor will you come and visit me? I will be up here in the corner all by myself,3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0
1442,18,"intercompany trades do not necessarily terminate upon bankruptcy - the parties don't have to perform but for valuation purposes the market positions are not terminated until notice is sent.  I've been talking to Jim and others to help determine when we should get the trades officially terminated.  This issue needs to be addressed soon.
 
Elizabeth Sager 
713-853-6349",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
1575,18,Your secretary may be able to retrieve your past flight information if she has your OnePass number.,3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
2456,18,"I can only think of the Storage Puts and the Desk Mgmt fee ($120,000) as

prudencies still out there. Are there any others you might remember?

Dave",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0
2936,18,"Fred:
 
You are in way over your head!",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
590,18,We will be making a significant change as we are transitioning from Public Service Electric and Gas Company as our power source. All of our power will now be sourced from PSEG Energy Resources & Trade LLC.,3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
67,18,Are you in love with him? Is his last name Claven?,4.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0
2386,18,"Please find attached the EGM Management Summary and Hot List as of 11/16.  
Please contact me if you have any questions/comments.
Thanks,
Jeff",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1968,18,"There could be five franchise teams and seven non-franchise teams. Teams can be  ranked 1-5 based on the total points from the franchise player from the previous year.

Round one of a supplemental draft could be number five franchise team, number seven supplemental team, number four franchise team, number six supplemental team and so on. We can get feedback on a system such as that from everyone.",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
2061,18,"Well, since I don't really have the money to do this, I still would say ""yes"".",3.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0
2087,18,Hey give me a call! You should come to NYC this weekend to party with your friends!,5.0,Man,Hispanic or Latino,50-54,Employed,High school diploma or equivalent,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0
737,19,"The RFP provided for our updating prices by noon today.  Here is what I sent 
out just a few minutes ago.  We don't know if they are going to disqualify us 
because we are not keeping our prices open, but we are trying to stay in the 
game.  (Jeff:  please forward tthis to Jim Steffes with a copy to me.  I 
can't find him in the Enron Corp. e-mail.)
C",3.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0
1011,19,"Hi (Person to whom this goes),



Thanks for the info on where to buy tickets.  I may go by right after work to try and get them. Do you want me to just call you on your cell phone and let you know if we've got actual seats?



Thanks!",3.0,Non-binary,White,45-49,Employed,College degree,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2323,19,"once again, keep your mouth shut til you beat my team.  You have not proved 
anything yet.
PL",1.0,Non-binary,White,45-49,Employed,College degree,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0
526,19,"Jill Allen will be finishing her CPA today. We will be taking her out tonight to have fun and celebrate. If anyone is interested, I will be at the party having a good time. ",3.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0
1765,19,"Hey pigs.  I did send you the photos.  Let me know if you don't get them.
Love you.",3.0,Non-binary,White,45-49,Employed,College degree,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
729,19,Attached is a clean and redlined version of the Kern River CA,3.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0
2878,19,"Hello John, I hope you're doing well. I was wondering if you needed access to Accumap day one? I spoke with Carmen and she mentioned that it may not have been renewed, so I wanted to check in with you. If you do need an account, please let me know how many and for whom. Thank you so much for your time. Best regards, Danielle.",5.0,Non-binary,White,45-49,Employed,College degree,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
1084,19,"May 24, 2001

We are returning 3,200 Mts that was borrowed per the LPG Storage and Services Agreement between EcoElectria L.P. and ProCaribe, a Division of the Protane Corporation.",3.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
250,19,"All,
 
Attached,  please find the ENA Trading Track Rotations.   Any changes, please let me know.
 
 
Rgds,
 
Karen.
x54667",3.0,Non-binary,White,45-49,Employed,College degree,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
489,19,"In case you do not have my draft of the filing, here it is.",4.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3569,19,"Hello everyone,



I hope this email finds you well. I wanted to raise a concern about the current gas prices which have reached a $5:00 handle. I understand that we are all working hard to push forward with the restructuring, but I believe we need to find a way to expedite the process.



May I kindly ask for your input and ideas on how we can move forward more efficiently? I appreciate your time and effort on this matter.



Best regards,

Delainey",4.0,Non-binary,White,45-49,Employed,College degree,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
1891,19,"Kim,
I'm sorry I did not get to come to your open house.    I got the message on the day of the party and I forgot to RSVP that I couldnt attend.
I am a jackass,  but you knew that already......................
Hope all went well.    How's the new job?
JMF",2.0,Non-binary,White,45-49,Employed,College degree,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
772,19,"For your information, here are the Silicon Manufacturer Group's comments on interruptible rates.",2.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
1163,19,"Have you heard from her lately? I have been busy and did not have the time to talk to her. 

we had a great time in Vegas but am a little under the weather at the moment. I haven't heard from her, maybe she is worn out as well!",4.0,Non-binary,White,45-49,Employed,College degree,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
582,19,"

I have noticed (employee) seems to copy three lawyers whenever she writes me and I just wanted to make sure you are seeing the same thing or if it is a glitch in the e-mail system? ",4.0,Non-binary,White,45-49,Employed,College degree,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0
949,19,"I have been in Mexico City attending school so I wasn't aware of what happened to your stock price. Do you know what the hedging loss is that I saw reported? 



Are you coming to Cowtown anytime soon? We would love to see you. Bryn and I will be in Denver on Nov 2 through the 5th. we would love to see you then if you are in the area. Best, A",4.0,Non-binary,White,45-49,Employed,College degree,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
2175,19,"Hi Karen, 



I am very much interested in this opportunity. If you have any questions after reviewing my resume, please do not hesitate to call me.



My resume is attached.



Thank you so much!",5.0,Non-binary,White,45-49,Employed,College degree,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0
3347,19,"Ding, ding, ding...!  You're ready for Who Wants to be a Millionaire!",4.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0
3280,19,"Sorry I missed your call last night, I had to pick-up my car.  Any interest in exercise?.... Give me a call if you can make time.  
Jon
PS.  Nice articles in the Wall Street Journal and NY Times",5.0,Non-binary,White,45-49,Employed,College degree,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0
2360,19,"This is hilarious! And you know what, it would have been even more funny if you got kicked out instead of me! I've already talked to the bartender and explained. He now knows that we pour our drinks in the bathroom and not in front of stadium personnel. Also, he says the next year he'll be sitting with you!

PL",3.0,Non-binary,White,45-49,Employed,College degree,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0
3160,19,"I'm done!
I have tied out positions as of June 6 trading. I have to set up the 
economics page but that shouldn't take long.
What about reversals from our currency book? Which way do the reversals from 
the other books go?
The cash deals aren't all in the model (June 1 - June 6) because the physical 
position doesn't balance but I will talk to Mike about that.
I can see a light at the end of the tunnel. Hopefully this makes things 
easier on you.
Thanx for all your hard work!
Chris",3.0,Non-binary,White,45-49,Employed,College degree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0
1334,19,"As soon as we receive notice to move ahead, generalists will receive a training binder outlining the process of the WARN notifications.  I assume we need to mark these documents as confidential and proprietary.  Is there any specific wording you would like on either a introduction page or as a footer on each page?  Please let me know ASAP so I can finalize the documents.
Thanks - Tana",3.0,Non-binary,White,45-49,Employed,College degree,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1642,19,I'm putting the freezing one on my webpage with a few happy hour photos  as soon as I am able to do so effectively.,3.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
1666,19,"Good stuff.  Get me on the distribution list.
Mike",4.0,Non-binary,White,45-49,Employed,College degree,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
1215,19,i am not drinking.  i feel like the dude from leaving las vegas,1.0,Non-binary,White,45-49,Employed,College degree,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0
3504,19,"i'm a total dork....before my last trip to seattle i sent away for the visitor bureau's tourist packet...
anyway, i was looking through it this weekend and it turns out i actually have a coupon for the symphony.  nothing big, something like 10% off, but i'd just thought i'd let you know.
hope you had a great weekend and i'll talk to you soon,
Susan
btw...i also have coupons for the IMAX and some other attractions.",2.0,Non-binary,White,45-49,Employed,College degree,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
1138,19,"Hello, 

I'm sending this email to address something I find troubling.  It seems that everyone I speak to somehow knows my profit and loss information.  I'm wondering if sharing this information with others is standard, and if not , why is it being shared.  I look forward to solving this situation and hearing back from you.",4.0,Non-binary,White,45-49,Employed,College degree,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
1134,19,I'll try again - here is TVA confirm with a few minor changes.,3.0,Non-binary,White,45-49,Employed,College degree,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0
2507,19,"Demond and Renner reviewed and revised the attached before I sent it to the 
3Lutz team.  Alsup was also familiar with the situation.",4.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0
1799,19,"Please notify John Franks of the Artesia team if you need to fill up with gas at NGPL Eddy Co.







(I wasn't sure what this email was trying to say!!)",3.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0
2891,19,"You're still worried that I'm mad aren't you?  Stop worrying.  I'll call you 
when things settle down here today.",1.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
177,19,"Deb and I think of you guys from time to time.     I am looking for a new gig as well.    Enron Texas is having a great year again trading,  but I am somehow out of work (out of credit, at least).     Stay in touch and good luck.
JForney",4.0,Non-binary,White,45-49,Employed,College degree,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0
828,19,"EES also has an agreement with TradeSpark.  Let me know if you need more information.
Will",3.0,Non-binary,White,45-49,Employed,College degree,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0
2108,19,"see, you couldn't handle me.  i am a freak!!  :)",2.0,Non-binary,White,45-49,Employed,College degree,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0
1594,19,"Karen - RE the Q below -  
	Will I still receive severance if the company files bankruptcy?
Draft Answer - It is unlikely that severance payments would be continued.   Current or former employees of a bankrupt entity are generally considered as unsecured creditors, in line with other unsecured creditors.  Employee claims will generally be represented through a court designated trustee.",3.0,Non-binary,White,45-49,Employed,College degree,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0
